Date,SP500,IBOV,YYYY-MM
2015-09-18,1958.030029296875,47264.0,2015-09
2015-09-21,1966.969970703125,46590.0,2015-09
2015-09-22,1942.739990234375,46265.0,2015-09
2015-09-23,1938.760009765625,45340.0,2015-09
2015-09-24,1932.239990234375,45292.0,2015-09
2015-09-25,1931.3399658203125,44831.0,2015-09
2015-09-28,1881.77001953125,43957.0,2015-09
2015-09-29,1884.0899658203125,44132.0,2015-09
2015-09-30,1920.030029296875,45059.0,2015-09
2015-10-01,1923.8199462890625,45313.0,2015-10
2015-10-02,1951.3599853515625,47033.0,2015-10
2015-10-05,1987.050048828125,47598.0,2015-10
2015-10-06,1979.9200439453125,47735.0,2015-10
2015-10-07,1995.8299560546875,48914.0,2015-10
2015-10-08,2013.4300537109373,49107.0,2015-10
2015-10-09,2014.8900146484373,49338.0,2015-10
2015-10-12,2017.4599609375,,2015-10
2015-10-13,2003.68994140625,47363.0,2015-10
2015-10-14,1994.239990234375,46710.0,2015-10
2015-10-15,2023.8599853515625,47161.0,2015-10
2015-10-16,2033.1099853515625,47236.0,2015-10
2015-10-19,2033.6600341796875,47447.0,2015-10
2015-10-20,2030.77001953125,47077.0,2015-10
2015-10-21,2018.93994140625,47026.0,2015-10
2015-10-22,2052.510009765625,47772.0,2015-10
2015-10-23,2075.14990234375,47597.0,2015-10
2015-10-26,2071.179931640625,47209.0,2015-10
2015-10-27,2065.889892578125,47043.0,2015-10
2015-10-28,2090.35009765625,46741.0,2015-10
2015-10-29,2089.409912109375,45628.0,2015-10
2015-10-30,2079.360107421875,45869.0,2015-10
2015-11-02,2104.050048828125,,2015-11
2015-11-03,2109.7900390625,48054.0,2015-11
2015-11-04,2102.31005859375,47710.0,2015-11
2015-11-05,2099.929931640625,48047.0,2015-11
2015-11-06,2099.199951171875,46919.0,2015-11
2015-11-09,2078.580078125,46195.0,2015-11
2015-11-10,2081.719970703125,46179.0,2015-11
2015-11-11,2075.0,47065.0,2015-11
2015-11-12,2045.969970703125,46884.0,2015-11
2015-11-13,2023.0400390625,46517.0,2015-11
2015-11-16,2053.18994140625,46847.0,2015-11
2015-11-17,2050.43994140625,47248.0,2015-11
2015-11-18,2083.580078125,47436.0,2015-11
2015-11-19,2081.239990234375,48139.0,2015-11
2015-11-20,2089.169921875,,2015-11
2015-11-23,2086.590087890625,48150.0,2015-11
2015-11-24,2089.139892578125,48284.0,2015-11
2015-11-25,2088.8701171875,46867.0,2015-11
2015-11-26,,47146.0,2015-11
2015-11-27,2090.110107421875,45873.0,2015-11
2015-11-30,2080.409912109375,45120.0,2015-11
2015-12-01,2102.6298828125,45047.0,2015-12
2015-12-02,2079.510009765625,44915.0,2015-12
2015-12-03,2049.6201171875,46393.0,2015-12
2015-12-04,2091.68994140625,45361.0,2015-12
2015-12-07,2077.070068359375,45223.0,2015-12
2015-12-08,2063.590087890625,44443.0,2015-12
2015-12-09,2047.6199951171875,46108.0,2015-12
2015-12-10,2052.22998046875,45631.0,2015-12
2015-12-11,2012.3699951171875,45263.0,2015-12
2015-12-14,2021.93994140625,44747.0,2015-12
2015-12-15,2043.4100341796875,44872.0,2015-12
2015-12-16,2073.070068359375,45016.0,2015-12
2015-12-17,2041.8900146484373,45261.0,2015-12
2015-12-18,2005.550048828125,43911.0,2015-12
2015-12-21,2021.1500244140625,43200.0,2015-12
2015-12-22,2038.969970703125,43470.0,2015-12
2015-12-23,2064.2900390625,44015.0,2015-12
2015-12-24,2060.989990234375,,2015-12
2015-12-28,2056.5,43764.0,2015-12
2015-12-29,2078.360107421875,43654.0,2015-12
2015-12-30,2063.360107421875,43350.0,2015-12
2015-12-31,2043.93994140625,,2015-12
2016-01-04,2012.6600341796875,42141.0,2016-01
2016-01-05,2016.7099609375,42419.0,2016-01
2016-01-06,1990.260009765625,41773.0,2016-01
2016-01-07,1943.0899658203125,40695.0,2016-01
2016-01-08,1922.030029296875,40612.0,2016-01
2016-01-11,1923.6700439453125,39950.0,2016-01
2016-01-12,1938.6800537109373,39514.0,2016-01
2016-01-13,1890.280029296875,38944.0,2016-01
2016-01-14,1921.8399658203125,39500.0,2016-01
2016-01-15,1880.3299560546875,38569.0,2016-01
2016-01-18,,37937.0,2016-01
2016-01-19,1881.3299560546875,38057.0,2016-01
2016-01-20,1859.3299560546875,37645.0,2016-01
2016-01-21,1868.989990234375,37717.0,2016-01
2016-01-22,1906.9000244140625,38031.0,2016-01
2016-01-25,1877.0799560546875,,2016-01
2016-01-26,1903.6300048828125,37497.0,2016-01
2016-01-27,1882.949951171875,38376.0,2016-01
2016-01-28,1893.3599853515625,38630.0,2016-01
2016-01-29,1940.239990234375,40406.0,2016-01
2016-02-01,1939.3800048828125,40570.0,2016-02
2016-02-02,1903.030029296875,38596.0,2016-02
2016-02-03,1912.530029296875,39589.0,2016-02
2016-02-04,1915.449951171875,40822.0,2016-02
2016-02-05,1880.050048828125,40592.0,2016-02
2016-02-08,1853.43994140625,,2016-02
2016-02-09,1852.2099609375,,2016-02
2016-02-10,1851.8599853515625,40377.0,2016-02
2016-02-11,1829.0799560546875,39318.0,2016-02
2016-02-12,1864.780029296875,39808.0,2016-02
2016-02-15,,40093.0,2016-02
2016-02-16,1895.5799560546875,40948.0,2016-02
2016-02-17,1926.8199462890625,41631.0,2016-02
2016-02-18,1917.8299560546875,41478.0,2016-02
2016-02-19,1917.780029296875,41543.0,2016-02
2016-02-22,1945.5,43235.0,2016-02
2016-02-23,1921.27001953125,42521.0,2016-02
2016-02-24,1929.800048828125,42085.0,2016-02
2016-02-25,1951.699951171875,41888.0,2016-02
2016-02-26,1948.050048828125,41593.0,2016-02
2016-02-29,1932.22998046875,42794.0,2016-02
2016-03-01,1978.3499755859373,44122.0,2016-03
2016-03-02,1986.449951171875,44893.0,2016-03
2016-03-03,1993.4000244140625,47193.0,2016-03
2016-03-04,1999.989990234375,49085.0,2016-03
2016-03-07,2001.760009765625,49246.0,2016-03
2016-03-08,1979.260009765625,49102.0,2016-03
2016-03-09,1989.260009765625,48665.0,2016-03
2016-03-10,1989.5699462890625,49571.0,2016-03
2016-03-11,2022.18994140625,49639.0,2016-03
2016-03-14,2019.6400146484373,48867.0,2016-03
2016-03-15,2015.9300537109373,47130.0,2016-03
2016-03-16,2027.219970703125,47763.0,2016-03
2016-03-17,2040.5899658203125,50914.0,2016-03
2016-03-18,2049.580078125,50815.0,2016-03
2016-03-21,2051.60009765625,51172.0,2016-03
2016-03-22,2049.800048828125,51010.0,2016-03
2016-03-23,2036.7099609375,49690.0,2016-03
2016-03-24,2035.93994140625,49657.0,2016-03
2016-03-28,2037.050048828125,50838.0,2016-03
2016-03-29,2055.010009765625,51155.0,2016-03
2016-03-30,2063.949951171875,51249.0,2016-03
2016-03-31,2059.739990234375,50055.0,2016-03
2016-04-01,2072.780029296875,50562.0,2016-04
2016-04-04,2066.1298828125,48780.0,2016-04
2016-04-05,2045.1700439453125,49054.0,2016-04
2016-04-06,2066.659912109375,48096.0,2016-04
2016-04-07,2041.9100341796875,48513.0,2016-04
2016-04-08,2047.5999755859373,50293.0,2016-04
2016-04-11,2041.989990234375,50165.0,2016-04
2016-04-12,2061.719970703125,52002.0,2016-04
2016-04-13,2082.419921875,53150.0,2016-04
2016-04-14,2082.780029296875,52411.0,2016-04
2016-04-15,2080.72998046875,53228.0,2016-04
2016-04-18,2094.340087890625,52894.0,2016-04
2016-04-19,2100.800048828125,53710.0,2016-04
2016-04-20,2102.39990234375,53631.0,2016-04
2016-04-21,2091.47998046875,,2016-04
2016-04-22,2091.580078125,52908.0,2016-04
2016-04-25,2087.7900390625,51862.0,2016-04
2016-04-26,2091.699951171875,53083.0,2016-04
2016-04-27,2095.14990234375,54478.0,2016-04
2016-04-28,2075.81005859375,54312.0,2016-04
2016-04-29,2065.300048828125,53911.0,2016-04
2016-05-02,2081.429931640625,53562.0,2016-05
2016-05-03,2063.3701171875,52260.0,2016-05
2016-05-04,2051.1201171875,52553.0,2016-05
2016-05-05,2050.6298828125,51671.0,2016-05
2016-05-06,2057.139892578125,51718.0,2016-05
2016-05-09,2058.68994140625,50990.0,2016-05
2016-05-10,2084.389892578125,53071.0,2016-05
2016-05-11,2064.4599609375,52764.0,2016-05
2016-05-12,2064.110107421875,53241.0,2016-05
2016-05-13,2046.6099853515625,51804.0,2016-05
2016-05-16,2066.659912109375,51803.0,2016-05
2016-05-17,2047.2099609375,50839.0,2016-05
2016-05-18,2047.6300048828125,50562.0,2016-05
2016-05-19,2040.0400390625,50133.0,2016-05
2016-05-20,2052.320068359375,49723.0,2016-05
2016-05-23,2048.0400390625,49330.0,2016-05
2016-05-24,2076.06005859375,49345.0,2016-05
2016-05-25,2090.5400390625,49483.0,2016-05
2016-05-26,2090.10009765625,,2016-05
2016-05-27,2099.06005859375,49051.0,2016-05
2016-05-30,,48964.0,2016-05
2016-05-31,2096.949951171875,48472.0,2016-05
2016-06-01,2099.330078125,49013.0,2016-06
2016-06-02,2105.260009765625,49887.0,2016-06
2016-06-03,2099.1298828125,50619.0,2016-06
2016-06-06,2109.409912109375,50432.0,2016-06
2016-06-07,2112.1298828125,50488.0,2016-06
2016-06-08,2119.1201171875,51629.0,2016-06
2016-06-09,2115.47998046875,51118.0,2016-06
2016-06-10,2096.070068359375,49422.0,2016-06
2016-06-13,2079.06005859375,49661.0,2016-06
2016-06-14,2075.320068359375,48648.0,2016-06
2016-06-15,2071.5,48915.0,2016-06
2016-06-16,2077.989990234375,49412.0,2016-06
2016-06-17,2071.219970703125,49534.0,2016-06
2016-06-20,2083.25,50329.0,2016-06
2016-06-21,2088.89990234375,50838.0,2016-06
2016-06-22,2085.449951171875,50156.0,2016-06
2016-06-23,2113.320068359375,51560.0,2016-06
2016-06-24,2037.4100341796875,50105.0,2016-06
2016-06-27,2000.5400390625,49246.0,2016-06
2016-06-28,2036.0899658203125,50007.0,2016-06
2016-06-29,2070.77001953125,51002.0,2016-06
2016-06-30,2098.860107421875,51527.0,2016-06
2016-07-01,2102.949951171875,52233.0,2016-07
2016-07-04,,52569.0,2016-07
2016-07-05,2088.550048828125,51842.0,2016-07
2016-07-06,2099.72998046875,51902.0,2016-07
2016-07-07,2097.89990234375,52015.0,2016-07
2016-07-08,2129.89990234375,53141.0,2016-07
2016-07-11,2137.159912109375,53960.0,2016-07
2016-07-12,2152.139892578125,54256.0,2016-07
2016-07-13,2152.429931640625,54598.0,2016-07
2016-07-14,2163.75,55481.0,2016-07
2016-07-15,2161.739990234375,55578.0,2016-07
2016-07-18,2166.889892578125,56484.0,2016-07
2016-07-19,2163.780029296875,56698.0,2016-07
2016-07-20,2173.02001953125,56578.0,2016-07
2016-07-21,2165.169921875,56641.0,2016-07
2016-07-22,2175.030029296875,57002.0,2016-07
2016-07-25,2168.47998046875,56873.0,2016-07
2016-07-26,2169.179931640625,56783.0,2016-07
2016-07-27,2166.580078125,56853.0,2016-07
2016-07-28,2170.06005859375,56667.0,2016-07
2016-07-29,2173.60009765625,57308.0,2016-07
2016-08-01,2170.840087890625,56756.0,2016-08
2016-08-02,2157.030029296875,56162.0,2016-08
2016-08-03,2163.7900390625,57077.0,2016-08
2016-08-04,2164.25,57594.0,2016-08
2016-08-05,2182.8701171875,57661.0,2016-08
2016-08-08,2180.889892578125,57635.0,2016-08
2016-08-09,2181.739990234375,57689.0,2016-08
2016-08-10,2175.489990234375,56920.0,2016-08
2016-08-11,2185.7900390625,58300.0,2016-08
2016-08-12,2184.050048828125,58298.0,2016-08
2016-08-15,2190.14990234375,59146.0,2016-08
2016-08-16,2178.14990234375,58855.0,2016-08
2016-08-17,2182.219970703125,59324.0,2016-08
2016-08-18,2187.02001953125,59166.0,2016-08
2016-08-19,2183.8701171875,59099.0,2016-08
2016-08-22,2182.639892578125,57781.0,2016-08
2016-08-23,2186.89990234375,58020.0,2016-08
2016-08-24,2175.43994140625,57718.0,2016-08
2016-08-25,2172.469970703125,57722.0,2016-08
2016-08-26,2169.0400390625,57716.0,2016-08
2016-08-29,2180.3798828125,58610.0,2016-08
2016-08-30,2176.1201171875,58575.0,2016-08
2016-08-31,2170.949951171875,57901.0,2016-08
2016-09-01,2170.860107421875,58236.0,2016-09
2016-09-02,2179.97998046875,59616.0,2016-09
2016-09-05,,59566.0,2016-09
2016-09-06,2186.47998046875,60129.0,2016-09
2016-09-07,2186.159912109375,,2016-09
2016-09-08,2181.300048828125,60232.0,2016-09
2016-09-09,2127.81005859375,58000.0,2016-09
2016-09-12,2159.0400390625,58586.0,2016-09
2016-09-13,2127.02001953125,56821.0,2016-09
2016-09-14,2125.77001953125,57059.0,2016-09
2016-09-15,2147.260009765625,57909.0,2016-09
2016-09-16,2139.159912109375,57080.0,2016-09
2016-09-19,2139.1201171875,57350.0,2016-09
2016-09-20,2139.760009765625,57736.0,2016-09
2016-09-21,2163.1201171875,58394.0,2016-09
2016-09-22,2177.179931640625,58994.0,2016-09
2016-09-23,2164.68994140625,58697.0,2016-09
2016-09-26,2146.10009765625,58054.0,2016-09
2016-09-27,2159.929931640625,58382.0,2016-09
2016-09-28,2171.3701171875,59356.0,2016-09
2016-09-29,2151.1298828125,58351.0,2016-09
2016-09-30,2168.27001953125,58367.0,2016-09
2016-10-03,2161.199951171875,59461.0,2016-10
2016-10-04,2150.489990234375,59339.0,2016-10
2016-10-05,2159.72998046875,60254.0,2016-10
2016-10-06,2160.77001953125,60644.0,2016-10
2016-10-07,2153.739990234375,61109.0,2016-10
2016-10-10,2163.659912109375,61668.0,2016-10
2016-10-11,2136.72998046875,61022.0,2016-10
2016-10-12,2139.179931640625,,2016-10
2016-10-13,2132.550048828125,61119.0,2016-10
2016-10-14,2132.97998046875,61767.0,2016-10
2016-10-17,2126.5,62696.0,2016-10
2016-10-18,2139.60009765625,63782.0,2016-10
2016-10-19,2144.2900390625,63506.0,2016-10
2016-10-20,2141.340087890625,63838.0,2016-10
2016-10-21,2141.159912109375,64108.0,2016-10
2016-10-24,2151.330078125,64060.0,2016-10
2016-10-25,2143.159912109375,63866.0,2016-10
2016-10-26,2139.429931640625,63826.0,2016-10
2016-10-27,2133.0400390625,64250.0,2016-10
2016-10-28,2126.409912109375,64308.0,2016-10
2016-10-31,2126.14990234375,64925.0,2016-10
2016-11-01,2111.719970703125,63326.0,2016-11
2016-11-02,2097.93994140625,,2016-11
2016-11-03,2088.659912109375,61750.0,2016-11
2016-11-04,2085.179931640625,61598.0,2016-11
2016-11-07,2131.52001953125,64052.0,2016-11
2016-11-08,2139.56005859375,64158.0,2016-11
2016-11-09,2163.260009765625,63258.0,2016-11
2016-11-10,2167.47998046875,61201.0,2016-11
2016-11-11,2164.449951171875,59184.0,2016-11
2016-11-14,2164.199951171875,59657.0,2016-11
2016-11-15,2180.389892578125,,2016-11
2016-11-16,2176.93994140625,60759.0,2016-11
2016-11-17,2187.1201171875,59770.0,2016-11
2016-11-18,2181.89990234375,59962.0,2016-11
2016-11-21,2198.179931640625,61070.0,2016-11
2016-11-22,2202.93994140625,61954.0,2016-11
2016-11-23,2204.719970703125,61986.0,2016-11
2016-11-24,,61396.0,2016-11
2016-11-25,2213.35009765625,61559.0,2016-11
2016-11-28,2201.719970703125,62855.0,2016-11
2016-11-29,2204.659912109375,60987.0,2016-11
2016-11-30,2198.81005859375,61906.0,2016-11
2016-12-01,2191.080078125,59507.0,2016-12
2016-12-02,2191.949951171875,60316.0,2016-12
2016-12-05,2204.7099609375,59832.0,2016-12
2016-12-06,2212.22998046875,61088.0,2016-12
2016-12-07,2241.35009765625,61414.0,2016-12
2016-12-08,2246.18994140625,60677.0,2016-12
2016-12-09,2259.530029296875,60501.0,2016-12
2016-12-12,2256.9599609375,59179.0,2016-12
2016-12-13,2271.719970703125,59281.0,2016-12
2016-12-14,2253.280029296875,58212.0,2016-12
2016-12-15,2262.030029296875,58396.0,2016-12
2016-12-16,2258.070068359375,58389.0,2016-12
2016-12-19,2262.530029296875,57111.0,2016-12
2016-12-20,2270.760009765625,57583.0,2016-12
2016-12-21,2265.179931640625,57647.0,2016-12
2016-12-22,2260.9599609375,57255.0,2016-12
2016-12-23,2263.7900390625,57937.0,2016-12
2016-12-26,,58620.0,2016-12
2016-12-27,2268.8798828125,58697.0,2016-12
2016-12-28,2249.919921875,59782.0,2016-12
2016-12-29,2249.260009765625,60227.0,2016-12
2016-12-30,2238.830078125,,2016-12
2017-01-02,,59589.0,2017-01
2017-01-03,2257.830078125,61814.0,2017-01
2017-01-04,2270.75,61589.0,2017-01
2017-01-05,2269.0,62071.0,2017-01
2017-01-06,2276.97998046875,61665.0,2017-01
2017-01-09,2268.89990234375,61700.0,2017-01
2017-01-10,2268.89990234375,62132.0,2017-01
2017-01-11,2275.320068359375,62446.0,2017-01
2017-01-12,2270.43994140625,63954.0,2017-01
2017-01-13,2274.639892578125,63652.0,2017-01
2017-01-16,,63831.0,2017-01
2017-01-17,2267.889892578125,64354.0,2017-01
2017-01-18,2271.889892578125,64150.0,2017-01
2017-01-19,2263.68994140625,63951.0,2017-01
2017-01-20,2271.31005859375,64521.0,2017-01
2017-01-23,2265.199951171875,65749.0,2017-01
2017-01-24,2280.070068359375,65840.0,2017-01
2017-01-25,2298.3701171875,,2017-01
2017-01-26,2296.679931640625,66191.0,2017-01
2017-01-27,2294.68994140625,66034.0,2017-01
2017-01-30,2280.89990234375,64302.0,2017-01
2017-01-31,2278.8701171875,64671.0,2017-01
2017-02-01,2279.550048828125,64836.0,2017-02
2017-02-02,2280.85009765625,64578.0,2017-02
2017-02-03,2297.419921875,64954.0,2017-02
2017-02-06,2292.56005859375,63993.0,2017-02
2017-02-07,2293.080078125,64199.0,2017-02
2017-02-08,2294.669921875,64835.0,2017-02
2017-02-09,2307.8701171875,64965.0,2017-02
2017-02-10,2316.10009765625,66125.0,2017-02
2017-02-13,2328.25,66968.0,2017-02
2017-02-14,2337.580078125,66713.0,2017-02
2017-02-15,2349.25,67976.0,2017-02
2017-02-16,2347.219970703125,67814.0,2017-02
2017-02-17,2351.159912109375,67748.0,2017-02
2017-02-20,,68533.0,2017-02
2017-02-21,2365.3798828125,69052.0,2017-02
2017-02-22,2362.820068359375,68590.0,2017-02
2017-02-23,2363.81005859375,67461.0,2017-02
2017-02-24,2367.340087890625,66662.0,2017-02
2017-02-27,2369.75,,2017-02
2017-02-28,2363.639892578125,,2017-02
2017-03-01,2395.9599609375,66989.0,2017-03
2017-03-02,2381.919921875,65855.0,2017-03
2017-03-03,2383.1201171875,66786.0,2017-03
2017-03-06,2375.31005859375,66341.0,2017-03
2017-03-07,2368.389892578125,65742.0,2017-03
2017-03-08,2362.97998046875,64718.0,2017-03
2017-03-09,2364.8701171875,64585.0,2017-03
2017-03-10,2372.60009765625,64675.0,2017-03
2017-03-13,2373.469970703125,65534.0,2017-03
2017-03-14,2365.449951171875,64699.0,2017-03
2017-03-15,2385.260009765625,66235.0,2017-03
2017-03-16,2381.3798828125,65783.0,2017-03
2017-03-17,2378.25,64210.0,2017-03
2017-03-20,2373.469970703125,64884.0,2017-03
2017-03-21,2344.02001953125,62980.0,2017-03
2017-03-22,2348.449951171875,63521.0,2017-03
2017-03-23,2345.9599609375,63531.0,2017-03
2017-03-24,2343.97998046875,63854.0,2017-03
2017-03-27,2341.590087890625,64308.0,2017-03
2017-03-28,2358.570068359375,64640.0,2017-03
2017-03-29,2361.1298828125,65528.0,2017-03
2017-03-30,2368.06005859375,65266.0,2017-03
2017-03-31,2362.719970703125,64984.0,2017-03
2017-04-03,2358.840087890625,65211.0,2017-04
2017-04-04,2360.159912109375,65769.0,2017-04
2017-04-05,2352.949951171875,64775.0,2017-04
2017-04-06,2357.489990234375,64223.0,2017-04
2017-04-07,2355.5400390625,64593.0,2017-04
2017-04-10,2357.159912109375,64650.0,2017-04
2017-04-11,2353.780029296875,64360.0,2017-04
2017-04-12,2344.929931640625,63892.0,2017-04
2017-04-13,2328.949951171875,62826.0,2017-04
2017-04-17,2349.010009765625,64335.0,2017-04
2017-04-18,2342.18994140625,64159.0,2017-04
2017-04-19,2338.169921875,63407.0,2017-04
2017-04-20,2355.840087890625,63761.0,2017-04
2017-04-21,2348.68994140625,,2017-04
2017-04-24,2374.14990234375,64389.0,2017-04
2017-04-25,2388.610107421875,65148.0,2017-04
2017-04-26,2387.449951171875,64862.0,2017-04
2017-04-27,2388.77001953125,64677.0,2017-04
2017-04-28,2384.199951171875,65403.0,2017-04
2017-05-01,2388.330078125,,2017-05
2017-05-02,2391.169921875,66722.0,2017-05
2017-05-03,2388.1298828125,66094.0,2017-05
2017-05-04,2389.52001953125,64863.0,2017-05
2017-05-05,2399.2900390625,65710.0,2017-05
2017-05-08,2399.3798828125,65526.0,2017-05
2017-05-09,2396.919921875,66278.0,2017-05
2017-05-10,2399.6298828125,67350.0,2017-05
2017-05-11,2394.43994140625,67538.0,2017-05
2017-05-12,2390.89990234375,68222.0,2017-05
2017-05-15,2402.320068359375,68474.0,2017-05
2017-05-16,2400.669921875,68684.0,2017-05
2017-05-17,2357.030029296875,67540.0,2017-05
2017-05-18,2365.719970703125,61597.0,2017-05
2017-05-19,2381.72998046875,62639.0,2017-05
2017-05-22,2394.02001953125,61673.0,2017-05
2017-05-23,2398.419921875,62662.0,2017-05
2017-05-24,2404.389892578125,63257.0,2017-05
2017-05-25,2415.070068359375,63227.0,2017-05
2017-05-26,2415.820068359375,64085.0,2017-05
2017-05-29,,63761.0,2017-05
2017-05-30,2412.909912109375,63962.0,2017-05
2017-05-31,2411.800048828125,62711.0,2017-05
2017-06-01,2430.06005859375,62289.0,2017-06
2017-06-02,2439.070068359375,62511.0,2017-06
2017-06-05,2436.10009765625,62450.0,2017-06
2017-06-06,2429.330078125,62955.0,2017-06
2017-06-07,2433.139892578125,63171.0,2017-06
2017-06-08,2433.7900390625,62756.0,2017-06
2017-06-09,2431.77001953125,62211.0,2017-06
2017-06-12,2429.389892578125,61700.0,2017-06
2017-06-13,2440.35009765625,61829.0,2017-06
2017-06-14,2437.919921875,61923.0,2017-06
2017-06-15,2432.4599609375,,2017-06
2017-06-16,2433.14990234375,61626.0,2017-06
2017-06-19,2453.4599609375,62014.0,2017-06
2017-06-20,2437.030029296875,60766.0,2017-06
2017-06-21,2435.610107421875,60762.0,2017-06
2017-06-22,2434.5,61272.0,2017-06
2017-06-23,2438.300048828125,61087.0,2017-06
2017-06-26,2439.070068359375,62188.0,2017-06
2017-06-27,2419.3798828125,61675.0,2017-06
2017-06-28,2440.68994140625,62018.0,2017-06
2017-06-29,2419.699951171875,62239.0,2017-06
2017-06-30,2423.409912109375,62900.0,2017-06
2017-07-03,2429.010009765625,63280.0,2017-07
2017-07-04,,63232.0,2017-07
2017-07-05,2432.5400390625,63154.0,2017-07
2017-07-06,2409.75,62470.0,2017-07
2017-07-07,2425.179931640625,62322.0,2017-07
2017-07-10,2427.429931640625,63025.0,2017-07
2017-07-11,2425.530029296875,63832.0,2017-07
2017-07-12,2443.25,64836.0,2017-07
2017-07-13,2447.830078125,65178.0,2017-07
2017-07-14,2459.27001953125,65436.0,2017-07
2017-07-17,2459.139892578125,65212.0,2017-07
2017-07-18,2460.610107421875,65338.0,2017-07
2017-07-19,2473.830078125,65180.0,2017-07
2017-07-20,2473.449951171875,64938.0,2017-07
2017-07-21,2472.5400390625,64684.0,2017-07
2017-07-24,2469.909912109375,65100.0,2017-07
2017-07-25,2477.1298828125,65668.0,2017-07
2017-07-26,2477.830078125,65011.0,2017-07
2017-07-27,2475.419921875,65277.0,2017-07
2017-07-28,2472.10009765625,65497.0,2017-07
2017-07-31,2470.300048828125,65920.0,2017-07
2017-08-01,2476.35009765625,66516.0,2017-08
2017-08-02,2477.570068359375,67136.0,2017-08
2017-08-03,2472.159912109375,66777.0,2017-08
2017-08-04,2476.830078125,66898.0,2017-08
2017-08-07,2480.909912109375,67940.0,2017-08
2017-08-08,2474.919921875,67899.0,2017-08
2017-08-09,2474.02001953125,67671.0,2017-08
2017-08-10,2438.2099609375,66992.0,2017-08
2017-08-11,2441.320068359375,67359.0,2017-08
2017-08-14,2465.840087890625,68285.0,2017-08
2017-08-15,2464.610107421875,68355.0,2017-08
2017-08-16,2468.110107421875,68594.0,2017-08
2017-08-17,2430.010009765625,67977.0,2017-08
2017-08-18,2425.550048828125,68715.0,2017-08
2017-08-21,2428.3701171875,68635.0,2017-08
2017-08-22,2452.510009765625,70011.0,2017-08
2017-08-23,2444.0400390625,70478.0,2017-08
2017-08-24,2438.969970703125,71133.0,2017-08
2017-08-25,2443.050048828125,71074.0,2017-08
2017-08-28,2444.239990234375,71017.0,2017-08
2017-08-29,2446.300048828125,71330.0,2017-08
2017-08-30,2457.590087890625,70886.0,2017-08
2017-08-31,2471.64990234375,70835.0,2017-08
2017-09-01,2476.550048828125,71923.0,2017-09
2017-09-04,,72129.0,2017-09
2017-09-05,2457.85009765625,72151.0,2017-09
2017-09-06,2465.5400390625,73412.0,2017-09
2017-09-07,2465.10009765625,,2017-09
2017-09-08,2461.429931640625,73079.0,2017-09
2017-09-11,2488.110107421875,74319.0,2017-09
2017-09-12,2496.47998046875,74539.0,2017-09
2017-09-13,2498.3701171875,74788.0,2017-09
2017-09-14,2495.6201171875,74657.0,2017-09
2017-09-15,2500.22998046875,75757.0,2017-09
2017-09-18,2503.8701171875,75990.0,2017-09
2017-09-19,2506.64990234375,75974.0,2017-09
2017-09-20,2508.239990234375,76004.0,2017-09
2017-09-21,2500.60009765625,75604.0,2017-09
2017-09-22,2502.219970703125,75390.0,2017-09
2017-09-25,2496.659912109375,74443.0,2017-09
2017-09-26,2496.840087890625,74319.0,2017-09
2017-09-27,2507.0400390625,73797.0,2017-09
2017-09-28,2510.06005859375,73567.0,2017-09
2017-09-29,2519.360107421875,74294.0,2017-09
2017-10-02,2529.1201171875,74360.0,2017-10
2017-10-03,2534.580078125,76763.0,2017-10
2017-10-04,2537.739990234375,76591.0,2017-10
2017-10-05,2552.070068359375,76618.0,2017-10
2017-10-06,2549.330078125,76055.0,2017-10
2017-10-09,2544.72998046875,75727.0,2017-10
2017-10-10,2550.639892578125,76897.0,2017-10
2017-10-11,2555.239990234375,76660.0,2017-10
2017-10-12,2550.929931640625,,2017-10
2017-10-13,2553.169921875,76990.0,2017-10
2017-10-16,2557.639892578125,76892.0,2017-10
2017-10-17,2559.360107421875,76201.0,2017-10
2017-10-18,2561.260009765625,76591.0,2017-10
2017-10-19,2562.10009765625,76283.0,2017-10
2017-10-20,2575.2099609375,76391.0,2017-10
2017-10-23,2564.97998046875,75413.0,2017-10
2017-10-24,2569.1298828125,76350.0,2017-10
2017-10-25,2557.14990234375,76671.0,2017-10
2017-10-26,2560.39990234375,75896.0,2017-10
2017-10-27,2581.070068359375,75976.0,2017-10
2017-10-30,2572.830078125,74800.0,2017-10
2017-10-31,2575.260009765625,74308.0,2017-10
2017-11-01,2579.360107421875,73824.0,2017-11
2017-11-02,2579.85009765625,,2017-11
2017-11-03,2587.840087890625,73915.0,2017-11
2017-11-06,2591.1298828125,74311.0,2017-11
2017-11-07,2590.639892578125,72415.0,2017-11
2017-11-08,2594.3798828125,74363.0,2017-11
2017-11-09,2584.6201171875,72931.0,2017-11
2017-11-10,2582.300048828125,72166.0,2017-11
2017-11-13,2584.840087890625,72475.0,2017-11
2017-11-14,2578.8701171875,70827.0,2017-11
2017-11-15,2564.6201171875,70827.0,2017-11
2017-11-16,2585.639892578125,72512.0,2017-11
2017-11-17,2578.85009765625,73437.0,2017-11
2017-11-20,2582.139892578125,,2017-11
2017-11-21,2599.030029296875,74595.0,2017-11
2017-11-22,2597.080078125,74519.0,2017-11
2017-11-23,,74487.0,2017-11
2017-11-24,2602.419921875,74157.0,2017-11
2017-11-27,2601.419921875,74059.0,2017-11
2017-11-28,2627.0400390625,74140.0,2017-11
